Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
12.338666875,1,1,1,1,1,1,1,1
12.338668083,1,1,0,1,1,1,1,1
12.338668125,1,1,0,0,0,1,1,1
12.338668208,1,0,0,0,0,1,1,1
12.338669417,1,1,0,0,0,1,1,1
12.338669458,1,1,1,1,1,1,1,1
12.338670458,1,1,0,1,1,1,1,1
12.338670500,1,1,0,0,0,1,1,1
12.338670583,1,0,0,0,0,1,1,1
12.338671875,1,1,1,1,1,1,1,1
12.338681083,1,1,0,0,0,1,1,1
12.338681208,1,1,1,1,1,1,1,1
12.338693167,1,1,0,1,1,1,1,1
12.338693208,1,0,0,0,0,1,1,1
12.338694208,1,1,0,1,0,1,1,1
12.338694250,1,1,1,1,1,1,1,1
12.338695500,1,1,0,1,1,1,1,1
12.338695583,1,1,0,0,0,1,1,1
12.338695625,1,0,0,0,0,1,1,1
12.338696708,1,1,0,1,1,1,1,1
12.338696750,1,1,1,1,1,1,1,1
12.338710208,1,1,0,1,1,0,1,1
12.338710250,1,0,0,0,1,0,1,1
12.338714083,1,1,0,0,1,0,1,1
12.338714167,1,1,0,1,1,0,1,1
12.338714208,1,1,1,1,1,1,1,1
12.338721625,1,1,0,1,1,1,1,1
12.338721833,1,1,1,1,1,1,1,1
12.338731333,1,1,0,1,1,1,1,1
12.338731375,1,1,0,1,0,1,1,1
12.338731417,1,0,0,0,0,1,1,1
12.338732125,1,1,0,1,0,1,1,1
12.338732167,1,1,1,1,1,1,1,1
12.338733750,1,1,0,1,1,1,1,1
12.338733792,1,0,0,0,0,1,1,1
12.338734708,1,1,0,0,0,1,1,1
12.338734750,1,1,1,1,1,1,1,1
12.338740750,1,1,0,1,1,1,1,1
12.338740792,1,0,0,0,0,1,1,1
12.338741125,1,1,0,1,1,1,1,1
12.338741167,1,1,1,1,1,1,1,1
12.338742958,1,1,0,1,1,1,1,1
12.338743000,1,1,0,0,0,1,1,1
12.338743042,1,0,0,0,0,1,1,1
12.338743917,1,1,0,1,0,1,1,1
12.338743958,1,1,1,1,1,1,1,1
12.338745458,1,1,0,1,1,1,1,1
12.338745500,1,1,0,0,0,1,1,1
12.338745542,1,0,0,0,0,1,1,1
12.338746292,1,1,0,1,1,1,1,1
12.338746333,1,1,1,1,1,1,1,1
12.343240667,1,1,0,1,1,1,1,1
12.343240708,1,0,0,0,0,1,1,1
12.343240917,1,1,1,1,1,1,1,1
12.343255375,1,1,0,1,1,1,1,1
12.343255458,1,0,0,0,0,1,1,1
12.343256125,1,1,0,1,0,1,1,1
12.343256167,1,1,1,1,1,1,1,1
12.343257208,1,1,1,1,1,0,1,1
12.343257250,1,1,0,1,1,0,1,1
12.343257292,1,1,0,0,1,0,1,1
12.343257333,1,0,0,0,1,0,1,1
12.343260333,1,1,0,0,1,0,1,1
12.343260417,1,1,0,1,1,0,1,1
12.343260458,1,1,1,1,1,1,1,1
12.343262625,1,1,0,1,1,1,1,1
12.343262667,1,0,0,0,0,1,1,1
12.343263333,1,1,0,1,0,1,1,1
12.343263375,1,1,1,1,1,1,1,1
12.343265042,1,1,0,1,1,1,1,1
12.343265083,1,1,0,0,0,1,1,1
12.343265125,1,0,0,0,0,1,1,1
12.343265917,1,1,0,0,0,1,1,1
12.343265958,1,1,0,1,1,1,1,1
12.343266000,1,1,1,1,1,1,1,1
12.343267500,1,1,0,1,1,1,1,1
12.343267542,1,1,0,0,0,1,1,1
12.343267583,1,0,0,0,0,1,1,1
12.343268417,1,1,0,1,1,1,1,1
12.343268500,1,1,1,1,1,1,1,1
12.343280292,1,1,0,1,1,1,1,1
12.343280333,1,0,0,0,0,1,1,1
12.343280500,1,1,1,1,1,1,1,1
12.343282125,1,1,1,1,1,0,1,1
12.343282167,1,0,0,0,1,0,1,1
12.343286625,1,1,0,0,1,0,1,1
12.343286792,1,1,1,1,1,1,1,1
12.343289042,1,1,0,1,1,1,1,1
12.343289083,1,0,0,0,0,1,1,1
12.343289625,1,1,0,1,0,1,1,1
12.343289750,1,1,1,1,1,1,1,1
12.343294250,1,1,0,1,1,1,1,1
12.343294292,1,0,0,0,0,1,1,1
12.343294458,1,1,1,1,1,1,1,1
12.343314208,1,1,0,1,1,1,1,1
12.343314292,1,0,0,0,0,1,1,1
12.343315000,1,1,0,1,1,1,1,1
12.343315042,1,1,1,1,1,1,1,1
12.343321917,1,1,0,1,1,1,1,1
12.343321958,1,0,0,1,0,1,1,1
12.343322125,1,1,1,1,1,1,1,1
12.343324208,1,1,0,1,1,1,1,1
12.343324250,1,0,0,0,0,1,1,1
12.343324917,1,1,0,0,0,1,1,1
12.343324958,1,1,1,1,1,1,1,1
12.343326625,1,1,0,1,1,1,1,1
12.343326667,1,1,0,1,0,1,1,1
12.343326708,1,0,0,0,0,1,1,1
12.343327375,1,1,0,1,0,1,1,1
12.343327417,1,1,1,1,1,1,1,1
12.343361792,1,0,0,0,0,1,1,1
12.343362000,1,1,1,1,1,1,1,1
12.343366750,1,1,0,1,0,1,1,1
12.343366792,1,0,0,0,0,1,1,1
12.343367000,1,1,1,1,1,1,1,1
12.343368958,1,1,0,1,1,1,1,1
12.343369000,1,0,0,0,0,1,1,1
12.343369792,1,1,0,1,1,1,1,1
12.343369833,1,1,1,1,1,1,1,1
12.343371458,1,1,0,1,1,1,1,1
12.343371500,1,1,0,0,0,1,1,1
12.343371542,1,0,0,0,0,1,1,1
12.343372292,1,1,0,1,1,1,1,1
12.343372333,1,1,1,1,1,1,1,1
12.343373917,1,1,0,0,0,1,1,1
12.343373958,1,0,0,0,0,1,1,1
12.343374750,1,1,0,0,0,1,1,1
12.343374792,1,1,1,1,1,1,1,1
12.343376417,1,1,0,1,1,1,1,1
12.343376458,1,0,0,0,0,1,1,1
12.343377208,1,1,0,1,0,1,1,1
12.343377250,1,1,1,1,1,1,1,1
12.343385333,1,1,0,1,1,1,1,1
12.343385375,1,0,0,0,0,1,1,1
12.343385708,1,1,0,1,1,1,1,1
12.343385750,1,1,1,1,1,1,1,1
12.343387583,1,1,0,1,1,1,1,1
12.343387625,1,1,0,0,0,1,1,1
12.343387667,1,0,0,0,0,1,1,1
12.343388583,1,1,0,1,1,1,1,1
12.343388625,1,1,1,1,1,1,1,1
12.343409083,1,1,0,1,1,1,1,1
12.343409167,1,0,0,0,0,1,1,1
12.343409333,1,1,1,1,1,1,1,1
12.343411333,1,1,0,1,0,1,1,1
12.343411375,1,0,0,0,0,1,1,1
12.343412083,1,1,0,1,1,1,1,1
12.343412125,1,1,1,1,1,1,1,1
12.343419125,1,0,0,0,0,1,1,1
12.343419250,1,1,1,1,0,1,1,1
12.343419292,1,1,1,1,1,1,1,1
12.343435042,1,1,0,1,1,1,1,1
12.343435083,1,0,0,0,0,1,1,1
12.343435750,1,1,0,1,0,1,1,1
12.343435792,1,1,1,1,1,1,1,1
12.343468917,1,1,0,1,0,1,1,1
12.343468958,1,0,0,0,0,1,1,1
12.343469125,1,0,0,1,0,1,1,1
12.343469167,1,1,1,1,1,1,1,1
12.343495083,1,1,0,1,1,1,1,1
12.343495125,1,1,0,1,0,1,1,1
12.343495292,1,1,1,1,1,1,1,1
12.343574542,1,1,0,1,1,1,1,1
12.343574583,1,1,0,1,0,1,1,1
12.343574625,1,0,0,0,0,1,1,1
12.343575125,1,1,0,1,1,1,1,1
12.343575208,1,1,1,1,1,1,1,1
12.343576958,1,1,0,1,1,1,1,1
12.343577000,1,1,0,1,0,1,1,1
12.343577042,1,0,0,0,0,1,1,1
12.343577958,1,1,0,0,0,1,1,1
12.343578000,1,1,0,1,1,1,1,1
12.343578042,1,1,1,1,1,1,1,1
12.343579375,1,1,0,1,1,1,1,1
12.343579417,1,1,0,0,0,1,1,1
12.343579458,1,0,0,0,0,1,1,1
12.343580500,1,1,0,1,1,1,1,1
12.343580542,1,1,1,1,1,1,1,1
12.343581917,1,1,0,1,1,1,1,1
12.343581958,1,1,0,0,0,1,1,1
12.343582000,1,0,0,0,0,1,1,1
12.343582875,1,1,0,0,1,1,1,1
12.343582917,1,1,1,1,1,1,1,1
12.343584458,1,1,0,1,1,1,1,1
12.343584500,1,0,0,0,0,1,1,1
12.343585458,1,1,0,1,0,1,1,1
12.343585500,1,1,1,1,1,1,1,1
12.343586875,1,1,0,1,0,1,1,1
12.343586917,1,0,0,0,0,1,1,1
12.343587958,1,1,0,1,1,1,1,1
12.343588000,1,1,1,1,1,1,1,1
12.343589375,1,1,0,1,1,1,1,1
12.343589417,1,1,0,0,0,1,1,1
12.343589458,1,0,0,0,0,1,1,1
12.343590375,1,1,0,1,0,1,1,1
12.343590417,1,1,1,1,1,1,1,1
12.343627167,1,1,0,1,1,1,1,1
12.343627333,1,1,1,1,1,1,1,1
12.343632167,1,1,0,1,1,1,1,1
12.343632333,1,1,1,1,1,1,1,1
12.343634333,1,1,0,0,0,1,1,1
12.343634417,1,0,0,0,0,1,1,1
12.343635125,1,1,0,1,0,1,1,1
12.343635167,1,1,1,1,1,1,1,1
12.343643292,1,1,0,1,1,1,1,1
12.343643333,1,0,0,0,0,1,1,1
12.343643583,1,1,1,1,1,1,1,1
12.343650625,1,1,0,1,1,1,1,1
12.343650667,1,0,0,0,0,1,1,1
12.343651208,1,1,0,1,1,1,1,1
12.343651250,1,1,1,1,1,1,1,1
12.343653042,1,1,0,1,0,1,1,1
12.343653083,1,0,0,0,0,1,1,1
12.343653792,1,1,1,1,1,1,1,1
12.343671542,1,1,0,1,0,1,1,1
12.343671583,1,1,0,0,0,1,1,1
12.343671625,1,0,0,0,0,1,1,1
12.343672208,1,1,0,1,1,1,1,1
12.343672250,1,1,1,1,1,1,1,1
12.343686667,1,1,0,1,1,1,1,1
12.343686708,1,0,0,0,0,1,1,1
12.343686917,1,1,1,1,1,1,1,1
12.343688458,1,1,0,1,1,0,1,1
12.343688500,1,0,0,0,1,0,1,1
12.344710958,1,1,0,0,1,0,1,1
12.344711292,1,1,0,1,1,0,1,1
12.344711333,1,1,1,1,1,1,1,1
12.344713167,1,1,0,1,1,1,1,1
12.344713208,1,1,0,1,0,1,1,1
12.344713250,1,0,0,0,0,1,1,1
12.344714250,1,1,0,1,0,1,1,1
12.344714292,1,1,1,1,1,1,1,1
12.344715667,1,1,0,1,1,1,1,1
12.344715708,1,0,0,0,0,1,1,1
12.344716667,1,1,0,0,0,1,1,1
12.344716708,1,1,0,1,1,1,1,1
12.344716750,1,1,1,1,1,1,1,1
12.344721000,1,1,0,1,1,1,1,1
12.344721042,1,0,0,0,0,1,1,1
12.344721250,1,1,0,1,1,1,1,1
12.344721292,1,1,1,1,1,1,1,1
12.344726000,1,1,0,1,1,1,1,1
12.344726042,1,0,0,0,0,1,1,1
12.344726208,1,0,0,1,0,1,1,1
12.344726250,1,1,1,1,1,1,1,1
12.344728292,1,1,0,1,0,1,1,1
12.344728333,1,0,0,0,0,1,1,1
12.344728958,1,1,0,1,0,1,1,1
12.344729000,1,1,1,1,1,1,1,1
12.344752667,1,1,0,1,1,1,1,1
12.344752708,1,0,0,0,0,1,1,1
12.344753458,1,1,0,1,1,1,1,1
12.344753500,1,1,1,1,1,1,1,1
12.344755125,1,1,0,1,1,1,1,1
12.344755167,1,1,0,0,0,1,1,1
12.344755208,1,0,0,0,0,1,1,1
12.344755583,1,0,1,1,0,1,1,1
12.344755625,1,1,1,1,1,1,1,1
12.344772917,1,1,0,1,1,1,1,1
12.344772958,1,0,0,0,0,1,1,1
12.344774042,1,1,0,1,0,1,1,1
12.344774083,1,1,1,1,1,1,1,1
12.344775458,1,1,0,1,1,1,1,1
12.344775500,1,1,0,0,0,1,1,1
12.344775542,1,0,0,0,0,1,1,1
12.344776875,1,1,0,1,1,1,1,1
12.344776917,1,1,1,1,1,1,1,1
12.344778125,1,1,0,1,1,1,1,1
12.344778208,1,1,0,0,0,1,1,1
12.344778250,1,0,0,0,0,1,1,1
12.344779000,1,1,1,1,1,1,1,1
12.344782375,1,1,1,1,1,0,1,1
12.344782417,1,1,0,1,1,0,1,1
12.344782458,1,0,0,0,1,0,1,1
12.346826708,1,1,0,0,1,0,1,1
12.346826833,1,1,0,1,1,0,1,1
12.346826917,1,1,0,1,1,1,1,1
12.346826958,1,1,1,1,1,1,1,1
12.346829042,1,0,0,0,0,1,1,1
12.346829917,1,1,0,0,0,1,1,1
12.346829958,1,1,0,1,0,1,1,1
12.346830000,1,1,1,1,1,1,1,1
12.346831208,1,1,0,1,1,1,1,1
12.346831375,1,1,0,0,0,1,1,1
12.346831417,1,0,0,0,0,1,1,1
12.346832625,1,1,0,0,0,1,1,1
12.346832667,1,1,0,1,1,1,1,1
12.346832708,1,1,1,1,1,1,1,1
12.346833750,1,1,0,1,1,1,1,1
12.346833792,1,1,0,0,0,1,1,1
12.346833833,1,0,0,0,0,1,1,1
12.346835125,1,1,0,1,1,1,1,1
12.346835208,1,1,1,1,1,1,1,1
12.346844333,1,1,0,1,1,1,1,1
12.346844458,1,1,1,1,1,1,1,1
12.346854292,1,1,0,1,1,1,1,1
12.346854417,1,1,1,1,1,1,1,1
12.346856458,1,1,0,1,1,1,1,1
12.346856542,1,0,0,0,0,1,1,1
12.346857250,1,1,0,1,0,1,1,1
12.346857292,1,1,1,1,1,1,1,1
12.346858958,1,1,0,1,0,1,1,1
12.346859000,1,1,0,0,0,1,1,1
12.346859042,1,0,0,0,0,1,1,1
12.346859708,1,1,0,1,1,1,1,1
12.346859750,1,1,1,1,1,1,1,1
12.346873417,1,1,0,0,1,0,1,1
12.346873500,1,0,0,0,1,0,1,1
12.346877208,1,1,0,0,1,0,1,1
12.346877292,1,1,0,1,1,0,1,1
12.346877333,1,1,1,1,1,1,1,1
12.346884917,1,1,0,1,0,1,1,1
12.346884958,1,0,0,0,0,1,1,1
12.346885125,1,1,1,1,1,1,1,1
12.346894667,1,1,0,1,1,1,1,1
12.346894708,1,1,0,0,0,1,1,1
12.346894750,1,0,0,0,0,1,1,1
12.346895292,1,1,1,1,1,1,1,1
12.346897042,1,1,0,1,1,1,1,1
12.346897125,1,0,0,0,0,1,1,1
12.346897958,1,1,1,1,1,1,1,1
12.346904083,1,1,0,1,1,1,1,1
12.346904125,1,0,0,0,0,1,1,1
12.346904292,1,1,1,1,1,1,1,1
12.346906208,1,1,0,1,1,1,1,1
12.346906250,1,0,0,0,0,1,1,1
12.346907208,1,1,0,1,0,1,1,1
12.346907250,1,1,0,1,1,1,1,1
12.346907292,1,1,1,1,1,1,1,1
12.346908667,1,1,0,1,1,1,1,1
12.346908708,1,1,0,0,0,1,1,1
12.346908750,1,0,0,0,0,1,1,1
12.346909625,1,1,0,1,1,1,1,1
12.346909667,1,1,1,1,1,1,1,1
12.351385375,1,1,0,1,1,1,1,1
12.351385417,1,1,0,1,0,1,1,1
12.351385583,1,1,1,1,1,1,1,1
12.351397833,1,0,0,0,0,1,1,1
12.351398042,1,1,1,1,1,1,1,1
12.351407083,1,1,0,1,1,1,1,1
12.351407250,1,1,1,1,1,1,1,1
12.351409250,1,1,0,1,1,1,1,1
12.351409292,1,0,0,0,0,1,1,1
12.351410167,1,1,0,1,0,1,1,1
12.351410208,1,1,1,1,1,1,1,1
12.351428958,1,1,0,1,1,1,1,1
12.351429000,1,1,0,0,0,1,1,1
12.351429042,1,0,0,0,0,1,1,1
12.351429833,1,1,0,1,0,1,1,1
12.351429875,1,1,1,1,1,1,1,1
12.351431375,1,1,0,1,1,1,1,1
12.351431417,1,1,0,0,0,1,1,1
12.351431458,1,0,0,0,0,1,1,1
12.351432333,1,1,0,1,1,1,1,1
12.351432375,1,1,1,1,1,1,1,1
12.351445958,1,1,0,1,1,0,1,1
12.351446000,1,1,0,0,1,0,1,1
12.351446042,1,0,0,0,1,0,1,1
12.351450583,1,1,0,0,1,0,1,1
12.351450750,1,1,1,1,1,1,1,1
12.351452917,1,1,0,1,1,1,1,1
12.351452958,1,1,0,1,0,1,1,1
12.351453000,1,0,0,0,0,1,1,1
12.351453708,1,1,1,1,1,1,1,1
12.351478083,1,1,0,1,1,1,1,1
12.351478125,1,1,0,1,0,1,1,1
12.351478167,1,0,0,0,0,1,1,1
12.351478708,1,1,0,1,1,1,1,1
12.351478750,1,1,1,1,1,1,1,1
12.351485667,1,1,0,1,1,1,1,1
12.351486000,1,1,1,1,1,1,1,1
12.351488000,1,1,0,1,1,1,1,1
12.351488042,1,0,0,0,0,1,1,1
12.351488833,1,1,0,0,0,1,1,1
12.351488875,1,1,0,1,1,1,1,1
12.351488917,1,1,1,1,1,1,1,1
12.351490417,1,1,0,1,1,1,1,1
12.351490458,1,1,0,0,0,1,1,1
12.351490500,1,0,0,0,0,1,1,1
12.351491500,1,1,0,0,0,1,1,1
12.351491542,1,1,0,1,1,1,1,1
12.351491583,1,1,1,1,1,1,1,1
12.351532875,1,1,0,1,1,1,1,1
12.351532917,1,1,0,0,0,1,1,1
12.351532958,1,0,0,0,0,1,1,1
12.351533792,1,1,0,1,1,1,1,1
12.351533833,1,1,1,1,1,1,1,1
12.351535208,1,1,0,1,1,1,1,1
12.351535292,1,0,0,0,0,1,1,1
12.351536375,1,1,0,0,0,1,1,1
12.351536417,1,1,0,1,1,1,1,1
12.351536458,1,1,1,1,1,1,1,1
12.351537833,1,1,0,1,1,1,1,1
12.351537875,1,0,0,0,0,1,1,1
12.351538792,1,1,0,1,1,1,1,1
12.351538833,1,1,1,1,1,1,1,1
12.351540292,1,1,0,0,1,1,1,1
12.351540333,1,1,0,0,0,1,1,1
12.351540375,1,0,0,0,0,1,1,1
12.351541292,1,1,0,1,0,1,1,1
12.351541333,1,1,1,1,1,1,1,1
12.351551583,1,1,0,1,1,1,1,1
12.351551625,1,0,0,0,0,1,1,1
12.351552417,1,1,0,1,0,1,1,1
12.351552458,1,1,1,1,1,1,1,1
12.351573042,1,1,0,1,1,1,1,1
12.351573083,1,1,0,1,0,1,1,1
12.351573250,1,1,1,1,1,1,1,1
12.351575292,1,1,0,1,1,1,1,1
12.351575333,1,1,0,0,0,1,1,1
12.351575375,1,0,0,0,0,1,1,1
12.351576000,1,1,0,1,1,1,1,1
12.351576042,1,1,1,1,1,1,1,1
12.351598958,1,1,0,1,1,1,1,1
12.351599000,1,0,0,0,0,1,1,1
12.351599542,1,1,0,0,0,1,1,1
12.351599583,1,1,1,1,1,1,1,1
12.351606708,1,1,0,1,1,1,1,1
12.351606875,1,1,1,1,1,1,1,1
12.351617917,1,1,0,1,1,1,1,1
12.351618083,1,1,1,1,1,1,1,1
12.351627833,1,1,0,1,1,1,1,1
12.351627875,1,0,0,0,0,1,1,1
12.351628083,1,1,1,1,1,1,1,1
12.351738500,1,1,0,1,1,1,1,1
12.351738542,1,1,0,0,0,1,1,1
12.351738583,1,0,0,0,0,1,1,1
12.351739167,1,1,0,1,1,1,1,1
12.351739208,1,1,1,1,1,1,1,1
12.351740875,1,1,0,0,0,1,1,1
12.351740917,1,0,0,0,0,1,1,1
12.351741875,1,1,0,1,1,1,1,1
12.351741917,1,1,1,1,1,1,1,1
12.351743292,1,1,0,1,1,1,1,1
12.351743375,1,1,0,0,0,1,1,1
12.351743417,1,0,0,0,0,1,1,1
12.351744375,1,1,0,0,0,1,1,1
12.351744417,1,1,0,1,1,1,1,1
12.351744458,1,1,1,1,1,1,1,1
12.351745833,1,1,0,1,1,1,1,1
12.351745875,1,1,0,0,0,1,1,1
12.351745917,1,0,0,0,0,1,1,1
12.351746792,1,1,0,1,0,1,1,1
12.351746833,1,1,1,1,1,1,1,1
12.351748333,1,1,0,1,1,1,1,1
12.351748375,1,1,0,0,0,1,1,1
12.351748417,1,0,0,0,0,1,1,1
12.351749333,1,1,1,1,1,1,1,1
12.351750833,1,1,0,1,1,1,1,1
12.351750875,1,1,0,0,0,1,1,1
12.351750917,1,0,0,0,0,1,1,1
12.351751958,1,1,0,0,0,1,1,1
12.351752000,1,1,1,1,1,1,1,1
12.351753250,1,1,0,1,0,1,1,1
12.351753292,1,1,0,0,0,1,1,1
12.351753333,1,0,0,0,0,1,1,1
12.351754500,1,1,0,1,1,1,1,1
12.351754542,1,1,1,1,1,1,1,1
12.351786042,1,1,0,1,1,1,1,1
12.351786292,1,1,1,1,1,1,1,1
12.351791125,1,1,0,1,1,1,1,1
12.351791250,1,1,1,1,1,1,1,1
12.351798292,1,1,0,0,0,1,1,1
12.351798375,1,0,0,0,0,1,1,1
12.351799000,1,1,0,1,1,1,1,1
12.351799042,1,1,1,1,1,1,1,1
12.351807292,1,1,0,1,0,1,1,1
12.351807458,1,1,1,1,1,1,1,1
12.351812292,1,1,0,1,1,1,1,1
12.351812458,1,1,1,1,1,1,1,1
12.351814500,1,1,0,1,0,1,1,1
12.351814542,1,0,0,0,0,1,1,1
12.351815333,1,1,0,1,0,1,1,1
12.351815375,1,1,1,1,1,1,1,1
12.351816958,1,1,0,1,1,1,1,1
12.351817000,1,1,0,0,0,1,1,1
12.351817042,1,0,0,0,0,1,1,1
12.351817833,1,1,0,1,0,1,1,1
12.351817875,1,1,1,1,1,1,1,1
12.351835458,1,1,0,0,0,1,1,1
12.351835500,1,0,0,0,0,1,1,1
12.351836208,1,1,0,1,1,1,1,1
12.351836250,1,1,1,1,1,1,1,1
12.351852458,1,1,0,1,1,0,1,1
12.351852500,1,0,0,0,1,0,1,1
12.352874958,1,1,0,0,1,0,1,1
12.352875167,1,1,0,1,1,0,1,1
12.352875250,1,1,1,1,1,1,1,1
12.352877333,1,1,0,1,1,1,1,1
12.352877375,1,1,0,0,0,1,1,1
12.352877417,1,0,0,0,0,1,1,1
12.352878500,1,1,0,0,0,1,1,1
12.352878542,1,1,0,1,1,1,1,1
12.352878583,1,1,1,1,1,1,1,1
12.352879542,1,1,0,1,1,1,1,1
12.352879583,1,1,0,1,0,1,1,1
12.352879625,1,1,0,0,0,1,1,1
12.352879667,1,0,0,0,0,1,1,1
12.352881042,1,1,0,0,0,1,1,1
12.352881083,1,1,0,1,1,1,1,1
12.352881125,1,1,1,1,1,1,1,1
12.352892375,1,1,0,1,1,1,1,1
12.352892417,1,0,0,0,0,1,1,1
12.352893125,1,1,0,1,0,1,1,1
12.352893208,1,1,0,1,1,1,1,1
12.352893250,1,1,1,1,1,1,1,1
12.352916833,1,1,0,1,1,1,1,1
12.352916875,1,1,0,1,0,1,1,1
12.352916917,1,0,0,0,0,1,1,1
12.352917542,1,1,0,0,0,1,1,1
12.352917583,1,1,1,1,1,1,1,1
12.352919208,1,1,0,1,1,1,1,1
12.352919250,1,1,0,1,0,1,1,1
12.352919292,1,0,0,0,0,1,1,1
12.352919708,1,0,1,1,0,1,1,1
12.352919750,1,1,1,1,1,1,1,1
12.352937042,1,1,0,1,1,1,1,1
12.352937083,1,0,0,0,0,1,1,1
12.352938083,1,1,0,1,0,1,1,1
12.352938125,1,1,1,1,1,1,1,1
12.352939583,1,1,0,1,1,1,1,1
12.352939625,1,0,0,0,0,1,1,1
12.352940958,1,1,0,0,0,1,1,1
12.352941000,1,1,0,1,1,1,1,1
12.352941042,1,1,1,1,1,1,1,1
12.352942292,1,1,0,1,1,1,1,1
12.352942333,1,1,0,0,0,1,1,1
12.352942375,1,0,0,0,0,1,1,1
12.352943125,1,0,1,1,0,1,1,1
12.352943167,1,1,1,1,1,1,1,1
12.352946500,1,1,0,1,1,0,1,1
